,LNR,Response
6620,57892,0.0019602309021392256
6621,58215,0.0011968095390381898
6622,58862,0.00674649869415761
6623,59821,0.0016372614521665886
6624,60139,0.0012101867205210005
6625,60470,0.0059899260887817
6626,60780,0.03644711321448577
6627,56313,0.006086312165630738
6628,56322,0.00215322436573517
6629,56632,0.0025594845606157044
6630,56633,0.031179409465192015
6631,56642,0.03776490142728426
6632,56648,0.0003662475704808217
6633,27292,0.00728708638877206
6634,27318,0.032066139183410905
6635,27323,0.008478320128560084
6636,27332,0.021213958025135503
6637,36839,0.0033828587786378143
6638,36843,0.006999449758802017
6639,36860,0.005095652650495979
6640,36863,-0.0005706930310081518
6641,36883,0.006165773550369432
6642,36897,0.005941384377440158
6643,37206,0.003851661887333132
6644,37234,0.00498856171098201
6645,37255,0.005149492904249623
6646,37269,0.0007282641473562248
6647,36992,0.0011550520628302622
6648,37282,0.002671134182220625
6649,37287,0.009904869226024458
6650,37298,0.0047837151167945124
6651,36704,0.03185280009936309
6652,36705,0.003249754242843033
6653,36710,0.027715455395282335
6654,37025,0.007010779485543337
6655,37047,0.03163501057235246
6656,36742,0.029326288083961073
6657,36752,0.0011782816443854144
6658,36767,0.007401241739497418
6659,37085,0.03539640186173678
6660,37092,0.006335701868918358
6661,37099,0.0060303478192025904
6662,36796,0.004999688668575595
6663,37133,0.00541655783038284
6664,37477,0.0038136258307430487
6665,37817,0.03128349973734387
6666,37827,0.007034483721746057
6667,37831,0.006639236580742932
6668,37834,0.009530126480032174
6669,37512,0.004130087553678259
6670,37517,0.0004482215242658505
6671,37845,0.0036704139748079518
6672,37855,0.0037003551317491778
6673,37541,0.002954463888934306
6674,37875,0.010344284947158085
6675,37571,0.02602759791198585
6676,37882,0.0031497763011170614
6677,17061,0.007352739154999202
6678,16782,0.004849229502789283
6679,16791,0.03800224156419925
6680,16809,0.001438754008632536
6681,17100,0.0050494738590123565
6682,16826,0.0049075269160142754
6683,16836,0.0017638213942543141
6684,17122,0.033462443918262315
6685,16857,0.003200855723851367
6686,16548,0.0017397470254889996
6687,16551,0.006770425381701324
6688,16559,0.006143396042824087
6689,16570,0.0002538934871685334
6690,16572,0.006271495810239323
6691,16878,0.0026589296389727467
6692,16879,0.0063961370900824585
6693,16583,0.000879155267067593
6694,16584,0.03748698693879285
6695,16590,0.0320446033909195
6696,16901,0.002127080609831855
6697,16607,0.004546396498520523
6698,16925,0.03268639911142717
6699,16948,0.003086337369724299
6700,16954,0.037824315337000855
6701,16959,0.007477318539669301
6702,17626,0.028632303767313284
6703,17320,0.02539444376418977
6704,17326,0.002473086911898284
6705,17373,0.004050288024471799
6706,17783,0.02962309827233599
6707,17796,0.03401124980305634
6708,17797,0.005511795539656485
6709,17700,0.032066139183410905
6710,17710,0.0023026788454379474
6711,17712,0.007124499916741545
6712,17715,0.03255599267297552
6713,17416,0.007899373711883187
6714,17452,0.028912205860557275
6715,17461,0.0006627497613614531
6716,17488,0.0026589296389727467
6717,17504,0.0042210759462739545
6718,17537,0.030693557633522335
6719,17235,0.009201865765845314
6720,17261,0.005115901160140105
6721,17266,0.005533625305682531
6722,68524,0.004130949832050747
6723,68846,0.008975568112207628
6724,69806,0.005530868504611345
6725,70116,0.026883247172886166
6726,70117,0.00020672129931064993
6727,70119,0.004130087553678259
6728,70759,0.007291974083370977
6729,70771,0.03325987228419142
6730,71084,0.033448154123154425
6731,71088,0.0004051750984008935
6732,71092,0.004586732376727571
6733,66625,0.0045325909353937785
6734,66631,0.0034439083446246854
6735,66938,0.026932843530463737
6736,69509,-0.0014610036022196867
6737,70145,0.03610707266313256
6738,70462,0.030892763286638356
6739,70468,0.010872352117971176
6740,66319,0.00029787818327968625
6741,68243,0.02259414011348032
6742,68245,0.0001942718965772548
6743,68882,0.007631164821344329
6744,68883,0.009071954189056665
6745,69193,0.03470013398154627
6746,69522,-0.0020907280901411914
6747,70481,0.025293977857947257
6748,71117,0.004385721665009867
6749,71118,0.03476492663137783
6750,71130,0.03493652468768931
6751,66335,0.0006688235421963412
6752,66658,0.010612634473510846
6753,66661,0.0322945784485828
6754,66669,0.006708091384384508
6755,66991,0.02960557529298572
6756,67630,0.007238554233643842
6757,67940,0.0021892116090558487
6758,67946,0.00351187066158859
6759,68254,-4.1893985954797013e-05
6760,68270,0.005573112944390675
6761,68582,0.00215322436573517
6762,6765,0.0020323804869299446
6763,6521,0.005582799350133077
6764,6828,0.0042697034490836675
6765,6829,0.03479545002400053
6766,6857,0.0005517324923426113
6767,6858,0.034854863933717124
6768,6554,0.005200142159152208
6769,6884,0.005499884969943257
6770,6892,0.004824592174985088
6771,7558,0.0031217684579100745
6772,7233,0.0050376840288572505
6773,7573,0.0027714412578248387
6774,7250,0.0019433981111021737
6775,7589,0.0032965063811346952
6776,7610,0.027308685630211323
6777,7625,-0.0024233965187072624
6778,7330,0.03327115068231836
6779,7334,0.004803580043592595
6780,7344,0.003665739214685644
6781,7353,0.001851591711221325
6782,7376,0.0325401193520776
6783,7088,0.004152991979038514
6784,7105,0.03444564848287309
6785,7431,-4.1893985954797013e-05
6786,7434,0.0023864880588266653
6787,7436,0.0324755970379799
6788,7446,0.03372549035191876
6789,7459,0.010526456315320612
6790,7148,0.006054712787519192
6791,7161,0.00581175699849301
6792,7170,0.0039248413455724015
6793,7179,-0.0006576837243291977
6794,7482,0.00029311894802807074
6795,7511,0.004701946312562263
6796,7515,0.004455358309046632
6797,7215,0.036373235808524695
6798,8179,0.028180108716746657
6799,7863,0.03583007462582719
6800,7865,0.03800224156419925
6801,7866,0.03342478547926432
6802,7868,0.004750124662123019
6803,7870,0.0003068645542585325
6804,16745,0.029471635675672236
6805,16752,0.03583525865091933
6806,17038,0.02681557137515589
6807,19331,0.0024481839726889112
6808,19371,0.004932393694695141
6809,19067,0.024019323510580098
6810,19383,0.002486953965069182
6811,19082,0.0020655765634087723
6812,19084,0.0325401193520776
6813,19413,0.0036213225554603237
6814,19116,0.0020244107146326247
6815,19419,0.02920635998676744
6816,19433,0.010675352925817921
6817,19434,0.001357024047934871
6818,19448,0.0065233314636807885
6819,19156,0.02960557529298572
6820,19176,0.02888614416832696
6821,19177,0.007426305218362564
6822,20145,0.033087002187019675
6823,20157,0.0036575019405124345
6824,19818,0.004797352627031498
6825,19826,0.0008090295207110311
6826,20177,0.029667033892846834
6827,19888,0.0051816295366901135
6828,19909,0.03252259637272733
6829,19910,0.00409034033891152
6830,20220,0.0022411404671155055
6831,20226,0.005024385510539063
6832,19962,0.006462436944734526
6833,28537,0.006834618035952853
6834,28851,0.003245421426491538
6835,28859,0.004170428498439991
6836,28862,0.003163723299860984
6837,28565,0.0053866166734416136
6838,28879,0.03145017005929264
6839,28881,0.0030325876695330395
6840,28884,0.005492990387386151
6841,28582,0.0077433551341093846
6842,28591,0.005593671719694162
6843,28904,0.026107047047527723
6844,28910,0.005064994267985321
6845,28598,0.0009429691380245149
6846,28933,-0.00028981654533973857
6847,28632,0.01181973450123975
6848,28635,0.003966493888838917
6849,28942,0.003231773799566143
6850,29588,0.005219215124107069
6851,29305,0.02750596207998214
6852,29626,0.004431842722832717
6853,29632,0.004632252520130757
6854,9340,0.02934147856282926
6855,9040,0.00991741966501166
6856,9355,0.03260411634101627
6857,9382,0.03493652468768931
6858,9383,0.0340303227680112
6859,9095,0.0007200712103003532
6860,10067,0.0017345414817558666
6861,10077,0.03401803948843045
6862,10097,0.004679652647436769
6863,10102,0.007146488903922859
6864,9789,0.0032443631802142837
6865,10225,0.0056111946990444325
6866,10235,0.025076188330936628
6867,9835,0.02864667028309798
6868,10149,0.028435027317542466
6869,10176,0.0016133815128421447
6870,9869,0.0015177045534005575
6871,9870,0.007976565477851005
6872,9879,0.005738962451380707
6873,10219,0.03086219490771945
6874,9601,0.02783101666258562
6875,9927,0.00500827137345103
6876,9928,0.03185280009936309
6877,9936,-0.0008558935935075354
6878,18482,0.0025257865905094633
6879,18487,0.0070162124160692094
6880,18492,0.006590773958744053
6881,18496,0.005497529049351907
6882,18497,0.032960401466450434
6883,18803,0.010289195015165573
6884,18811,0.0039059686788542815
6885,18506,0.005559015951234638
6886,18536,0.03391787215307132
6887,18870,0.03748698693879285
6888,18877,0.004629101249669148
6889,19500,0.002202212939195433
6890,19502,0.0035334064540799887
6891,19504,-0.00037746434766613643
6892,19207,0.02733704826866258
6893,19213,0.02678438731185344
6894,19221,0.0061490853967010135
6895,19222,0.002133747011568293
6896,19223,0.006130012431746153
6897,19230,0.02259414011348032
6898,19659,0.004685683123846392
6899,19271,0.0032187140340308794
6900,19307,0.004841799283350485
6901,19600,0.0242545415784882
6902,84216,0.0025464945168312725
6903,84521,0.0015106939954107079
6904,84532,0.005430313594751467
6905,85171,0.004432942076588019
6906,85481,0.004455358309046632
6907,85491,0.0063418003684309705
6908,81660,0.005051091172942324
6909,81673,0.007562117375347995
6910,82301,0.006999449758802017
6911,82950,0.006130871913126993
6912,83274,0.003598092973905172
6913,83919,0.006568801108403792
6914,84221,0.0361928547701713
6915,84230,0.026774625852534588
6916,84557,0.027670570836096257
6917,84559,0.026265087971884187
6918,82008,0.005554535338973462
6919,82015,0.0053308154398158305
6920,82332,0.03397695316820778
6921,82961,0.031596421153494
6922,83601,0.006065474334823424
6923,8752,0.008986384026765609
6924,8445,0.032453676459604106
6925,8460,0.004761257613886836
6926,8765,0.0026426276067222925
6927,8766,0.02750596207998214
6928,8767,0.004014495164666725
6929,8791,0.03404479608167193
6930,9430,-0.0005466133787317632
6931,9452,0.02455228393450153
6932,9472,0.026923260527869055
6933,9173,0.031596421153494
6934,9584,0.0006432964586493902
6935,9199,0.027625868098224683
6936,9487,0.006191268751627679
6937,9212,0.001613478053268149
6938,9231,0.003615918350427612
6939,9250,0.006077881656829315
6940,9251,0.0041838121095179245
6941,9546,0.0342986364826856
6942,9547,0.028276018641879126
6943,9268,0.007591400819689733
6944,9562,0.0026451455944870024
6945,9565,-0.000418853361200836
6946,9569,0.0033906897079344456
6947,8990,0.003851661887333132
6948,9019,0.006170307127135096
6949,77714,0.001594154517809782
6950,78028,0.0050015715149168884
6951,78671,0.00017805090315598632
6952,79301,0.03207293986701611
6953,79317,0.0064090630140913735
6954,79634,0.007975595421252412
6955,79959,0.004177582392830774
6956,80271,0.03489591593024305
6957,80587,0.003192629826626055
6958,80589,0.0063400541124446486
6959,76442,0.004147733047669144
6960,76443,0.03160175517059701
6961,76766,-0.0006792195168205949
6962,77734,0.003013264134074672
6963,78044,0.0357139801086642
6964,78361,0.0026272045344018697
6965,78999,0.0045548573439824335
6966,79327,0.03038821473905275
6967,79977,0.03818435163967126
6968,81259,0.030091415969409216
6969,77108,0.0017429703908697467
6970,78064,0.005684572039065933
6971,78077,0.027945173827977843
6972,78386,0.03130670175364829
6973,78707,0.0027456788478905014
6974,78713,0.009001829366080535
6975,79028,0.03886318498236847
6976,79033,0.007749903837508371
6977,79346,0.0014703774125745994
6978,79675,2.8438887913405765e-05
6979,79985,-4.1893985954797013e-05
6980,79990,0.003900665855465429
6981,81965,0.006758408937063219
6982,81973,0.005667049059715663
6983,81978,0.03512552788903393
6984,82291,0.0008688746637912029
6985,82922,0.026631258894338084
6986,83257,0.005147645767749251
6987,83894,0.0049834357447710725
6988,83898,0.003997112592735167
6989,40233,0.032325036743817225
6990,40239,0.0041956019396730306
6991,39919,0.0015119418896754589
6992,39926,0.009148891078123524
6993,40250,0.0023864880588266653
6994,39945,0.004892336437146091
6995,39955,0.025679724975587976
6996,40260,0.02962309827233599
6997,40261,0.004679652647436769
6998,40265,0.00655273790215397
6999,40269,0.0063400541124446486
7000,30591,0.010183244774722683
7001,31002,0.025037181024555228
7002,31006,0.004997908080689913
7003,31015,0.004921993906874636
7004,30903,0.029397420234030042
7005,30640,0.006440153503810076
7006,30644,0.005012595680383957
7007,30653,0.032232553214630255
7008,30690,0.0051410820668855665
7009,30988,0.026356836680677346
7010,30716,0.001006305970481849
7011,30725,0.005012560006562687
7012,30418,0.029089760230822475
7013,30752,0.004112808299041332
7014,30448,0.0038136258307430487
7015,30770,0.004760729101477937
7016,30484,0.001239820022707857
7017,30514,0.0016171264120235138
7018,30821,0.0060197774782325365
7019,31478,0.010202540904436097
7020,31479,0.0010556910529751784
7021,31482,0.003089696691077982
7022,31492,-0.00043810442165029284
7023,31494,0.0025421334839719673
7024,31174,0.0034985484529649557
7025,31500,0.004006647594707783
7026,31505,0.033465126424026055
7027,31184,0.010591098681019451
7028,31186,0.0257527125524258
7029,31194,0.004952264312539329
7030,40492,0.012520845863122776
7031,40085,0.029393407420888914
7032,40092,0.0008913126937906786
7033,40093,0.029860210714642243
7034,40416,0.030560640731460437
7035,40107,-0.00028981654533973857
7036,40114,0.003740904404030312
7037,40424,0.0010301859098062938
7038,40435,0.026971902302305405
7039,40444,0.034546843262006945
7040,40153,0.003487244302741371
7041,40158,0.008396135507233116
7042,39858,0.0048295289699015745
7043,40187,0.0043832877517154725
7044,40192,0.0056876272560477436
7045,40194,0.0003408292905189726
7046,39885,0.005968140970681629
7047,71032,0.032602105096965976
7048,66245,0.030890407182875515
7049,66250,0.0041132958716403704
7050,66560,0.0035593655007411062
7051,66880,0.027018792835409436
7052,66891,0.007551784407701493
7053,67196,0.0042192349360972905
7054,67836,0.02289188246949365
7055,67843,0.028029577099943366
7056,67853,0.030895591207967643
7057,68163,-0.0004996427999727357
7058,69766,-0.00181828650999511
7059,69770,0.008711385450852623
7060,70086,0.0013325552274871253
7061,70396,0.03160828638977394
7062,70407,0.004905822891499417
7063,70727,0.006043689216723352
7064,66256,0.006216034628986098
7065,66578,-0.0016210100602242921
7066,66592,0.031076444032143494
7067,66911,0.003528217555051095
7068,67541,0.0033906897079344456
7069,68175,0.004938957085328126
7070,68508,0.0325401193520776
7071,68817,0.005210308183186552
7072,69145,0.03107534467838819
7073,69147,0.0020655765634087723
7074,69453,0.034066581199771996
7075,69783,-0.0010042869024423726
7076,69787,0.00407388734438613
7077,70095,0.031850661972908555
7078,70428,0.03298958654440975
7079,66282,0.00471376277473432
7080,66605,0.029153380242419095
7081,66929,0.03731637843132911
7082,67241,0.005606510790387153
7083,67243,0.003333580686389503
7084,78002,0.028413491525051068
7085,78009,-0.00025279718777843546
7086,78333,0.0031472791416811644
7087,78969,0.031296583799796523
7088,78974,0.0006133301573565703
7089,78977,0.0048336324951531945
7090,80249,0.029471635675672236
7091,80255,0.0023864880588266653
7092,81200,0.027869108079206742
7093,81203,0.005208326698242526
7094,81216,0.007793796348093173
7095,20593,0.011056344236512848
7096,20890,-0.0008057794589083198
7097,20600,0.0038284548991644137
7098,20645,0.0016669046420986486
7099,20356,0.0029452368028964615
7100,20357,0.003160754058187948
7101,20662,0.030895591207967643
7102,20358,0.0011558799289998515
7103,20359,0.004573171504994301
7104,20372,0.0050545890894973635
7105,20375,0.027688376994585814
7106,20435,0.005260188227976805
7107,20745,0.00843347096236121
7108,20755,0.011538158683752499
7109,21098,0.0004520140112521358
7110,21108,0.028330548598158825
7111,21460,0.03090969163255944
7112,21465,-0.0016210100602242921
7113,30041,0.005348130368274027
7114,30048,0.004186011301944655
7115,30364,0.0053866166734416136
7116,30067,0.03364495878710279
7117,29764,0.0024709487854437506
7118,29767,0.006268177829906509
7119,29770,0.006983259138659822
7120,29789,0.004750124662123019
7121,29796,0.03212646954431354
7122,29806,0.03367773654390873
7123,29833,0.032955067449347425
7124,29840,0.012455331477128002
7125,29844,-0.002484934897029705
7126,29863,0.004743978379644187
7127,29864,0.002088299966693444
7128,29874,0.004758175871618725
7129,30209,0.03174686103490617
7130,30210,0.030751144300016776
7131,30216,0.03662597685578307
7132,30530,0.0013865400719881116
7133,30840,0.026774625852534588
7134,30554,0.0014620999016097844
7135,30871,0.0008851193348992233
7136,30879,0.004562030155264928
7137,79566,0.034659526650383944
7138,79894,0.0006432964586493902
7139,80203,0.03219452352244923
7140,80217,0.0033142571509311354
7141,80530,0.0028386831093932933
7142,80856,0.005045921303030461
7143,81164,0.0057852955574358746
7144,81166,0.0049592946015018635
7145,76704,0.03444564848287309
7146,77018,0.0005632160227573555
7147,77996,0.002269651001560216
7148,78621,0.00643268914236811
7149,78945,0.0014145990660488178
7150,78949,0.009987913437159662
7151,79269,-0.0013434503167733328
7152,79274,0.009042581290951219
7153,80228,0.03444667119812468
7154,80543,0.0029738837275401445
7155,80550,0.0058251406095709436
7156,80558,0.0335926010311053
7157,80867,0.008301792632285582
7158,80868,0.0012699187151888863
7159,80870,0.00365322763159591
7160,76405,0.028505530107582347
7161,76734,0.002087933158461231
7162,77052,-5.3377516369540294e-05
7163,84798,0.025659977963172036
7164,85104,0.03306546639452828
7165,85118,0.005575950718714355
7166,85432,0.03276874675376653
7167,81614,-0.000829659398232764
7168,81921,0.0018694400162256567
7169,82245,0.0032061585472402195
7170,82563,0.007989761199359206
7171,82573,0.03470781760983288
7172,82879,0.005021938674336252
7173,82891,0.0058251406095709436
7174,83201,0.006046123130017746
7175,83842,0.002641406659622476
7176,83845,0.008844893861071451
7177,83847,0.03688452808410745
7178,83856,0.00971002732367306
7179,84489,0.034518776250338626
7180,85124,0.007998434376493559
7181,85451,0.03319541307589605
7182,85457,0.0037739249428847127
7183,85768,0.0035199740933957824
7184,85780,0.004369215280883824
7185,81635,0.005442126365690568
7186,81956,0.0036848121796405034
7187,82592,0.0026477882892433752
7188,82596,0.03576872154967296
7189,8936,0.032508206415883804
7190,8633,0.036253686148054735
7191,8639,0.03329022364727322
7192,8657,0.005106232688797457
7193,8352,0.010183244774722683
7194,8367,0.0005505226901120536
7195,8690,0.0053868296830526016
7196,8408,0.03349406732220438
7197,8436,0.004789107707673755
7198,8745,0.029936420106887004
7199,17922,0.026971902302305405
7200,17923,0.008908961586113014
7201,17939,0.0026589296389727467
7202,17949,-0.0010139345178639967
7203,18264,0.029949002991057048
7204,17968,0.00239839878225215
7205,18015,8.459341895621292e-05
7206,18313,0.003493327948629568
7207,18317,0.0070382419800899855
7208,18041,0.033087002187019675
7209,18043,0.012455331477128002
7210,18044,0.004779277160729092
7211,18054,0.005210308183186552
7212,18058,0.006414942242352794
7213,18366,0.0007713710817130323
7214,18390,0.03107534467838819
7215,17811,0.00315185175571907
7216,18131,0.004652357021709059
7217,17826,0.005511795539656485
7218,18166,0.02963563268903942
7219,18172,0.029811196592746156
7220,18181,0.0335926010311053
7221,18182,0.025591720213960587
7222,18186,0.002881306058300679
7223,17912,-0.0006908454689086653
7224,17915,0.0073077962185339245
7225,18218,0.027829917308830315
7226,18898,0.0004051750984008935
7227,18581,0.004957567135928181
7228,18589,0.0007495889155511477
7229,18596,0.03281819346854402
7230,80373,0.007668040925734954
7231,80683,0.03654302313961824
7232,80696,0.007463265111773427
7233,76539,0.0335926010311053
7234,76554,-0.0004935690191378482
7235,76868,0.028180108716746657
7236,76871,0.03338733020714111
7237,84244,0.0037045260453061565
7238,84571,0.0053115029623204075
7239,84574,0.029622075557084404
7240,85528,0.008196315812858712
7241,85533,0.006418798284840485
7242,81710,0.031981795923674984
7243,82029,0.0007701019927909584
7244,82039,0.035787794514627824
7245,82343,-0.0005572178180866825
7246,82666,0.033391195024592826
7247,82670,0.0058780361708945985
7248,82991,0.005147645767749251
7249,83303,0.03099131114478185
7250,83624,0.005795199452629717
7251,83637,0.030112951761900614
7252,83942,0.006500957790662809
7253,83943,0.005649885537428486
7254,83946,-0.0007406199863347827
7255,83950,0.002683799933617495
7256,84901,0.002797400304485957
7257,81720,-0.0006100800955538589
7258,81730,0.008412779925661475
7259,83321,0.004488683931693134
7260,83646,0.006577578237235851
7261,83650,0.03720064539090606
7262,84601,0.025405550592407584
7263,84602,0.03512552788903393
7264,84612,-0.002243643048286716
7265,84619,0.03612357292723124
7266,85256,0.03262071203832745
7267,83617,0.029644333085739022
7268,10281,0.0023201981877559543
7269,10344,0.029237783514384618
7270,10349,0.007754165976258175
7271,10354,0.0020352432327977207
7272,10663,0.004412769757877857
7273,10674,0.01090192757305487
7274,10679,-0.0012868839518572145
7275,11321,0.001006305970481849
7276,11328,0.004487155956684287
7277,11332,0.005502983164297682
7278,11013,0.006320981147489788
7279,11351,0.02624538743899648
7280,11024,0.008081482003863097
7281,11373,0.0013503068937076375
7282,11070,0.0018548621944443253
7283,11483,0.005610097160625817
7284,11095,0.010833873594919175
7285,11096,-0.0005466133787317632
7286,11406,0.0015367775183554168
7287,11426,0.0038576399771237274
7288,20294,0.0034876111109735835
7289,20296,0.035973133045819075
7290,19981,0.0024441933509850695
7291,19687,0.033465126424026055
7292,20036,-0.00012362394665246183
7293,19729,0.007033461006494472
7294,20056,0.005388471313035759
7295,19741,-0.003298934504582443
7296,20069,0.025282994522508904
7297,20097,0.034441487173032546
7298,19791,0.0035334064540799887
7299,20444,0.0011773562363261252
7300,20455,0.0032660051813330434
7301,20761,0.007817785525455638
7302,20772,0.0036401277077306583
7303,20795,0.03212646954431354
7304,20482,0.0006870278219771187
7305,20492,0.0030563710684314792
7306,20508,0.031967034342744644
7307,20840,0.003525640803154598
7308,20844,0.0257527125524258
7309,20845,0.0079691200449804
7310,20852,0.0070162124160692094
7311,20573,0.028565061915744826
7312,20580,0.03128349973734387
7313,69541,0.006118739739884247
7314,69548,-0.002076793340594088
7315,70181,0.038339569962407255
7316,70190,0.030412538402008235
7317,80307,0.03459817357422971
7318,80623,0.003935909835795508
7319,80626,0.0318082141110604
7320,80635,0.0001912721652469983
7321,81263,0.002914361695820732
7322,81267,0.00744275534999469
7323,76482,0.0035522116063503232
7324,76807,0.0011671402946560427
7325,77118,0.0024748972096660725
7326,77127,0.0003939147327447015
7327,77449,0.007645008379013224
7328,78399,0.007035577803146394
7329,78407,0.030186171499722105
7330,79042,0.00643268914236811
7331,79055,0.007754783385935879
7332,80330,0.004455358309046632
7333,80336,0.005427162575342807
7334,80338,0.03199521307771526
7335,80643,0.007418216043571027
7336,80654,0.003998452824536424
7337,80966,0.005054679402745489
7338,81285,0.028508741293702195
7339,76509,0.025245336083510907
7340,77141,-0.0011047528086848874
7341,77152,-0.0012959554776208171
7342,77781,0.007322625956694506
7343,77786,0.00344615196602296
7344,77787,0.002837452617541901
7345,77788,0.005260188227976805
7346,77791,0.0020438640173446885
7347,78100,0.0025404115956608442
7348,78102,0.001481800434497494
7349,78744,0.004812253220726949
7350,78756,0.0006513005628460695
7351,79064,0.002372479960040844
7352,79071,0.0030825459770147338
7353,79388,0.012773586910381147
7354,79719,0.0002998294371313469
7355,80345,0.03350278486302405
7356,80678,0.005582799350133077
7357,76528,0.031097789952969607
7358,76846,0.007267633086059996
7359,77158,0.03339221773984442
7360,78122,0.006140600109136392
7361,79414,0.029865287956818032
7362,79415,0.005174734954133007
7363,79734,0.0029877895115808096
7364,17593,0.0038576399771237274
7365,27080,0.011758880666867628
7366,26778,0.004576787922643202
7367,27106,0.003824823271452883
7368,27227,0.031466264040651025
7369,26827,0.00496948874602715
7370,26831,0.0022306246880076414
7371,27130,0.029584039500494323
7372,26849,0.002302836380977751
7373,26851,0.006261069326975525
7374,27145,0.0052054078453071025
7375,26863,0.002749905465333441
7376,26877,7.48074058304505e-05
7377,27159,0.0065092789699931234
7378,27160,0.004065795036079404
7379,27181,0.0007085636144685155
7380,26903,0.034168573807064014
7381,26908,0.029409759188288184
7382,27209,0.0038704670396034666
7383,26934,0.007234966003840677
7384,26955,0.005846412766952534
7385,26959,0.004498142714255567
7386,26972,0.02962309827233599
7387,26662,0.005378226848718401
7388,26664,0.03662749425283917
7389,26984,0.02908217029041054
7390,26679,0.03145082963187094
7391,26694,0.008590706152859872
7392,27005,0.007826719323665902
7393,27013,0.00583082996344787
7394,27028,0.0035989208400747604
7395,27031,0.006983611136463862
7396,26722,0.03366403175205765
7397,27042,-0.0027766034722081496
7398,27706,0.006690355115878193
7399,27707,0.005210308183186552
7400,27713,0.0011782816443854144
7401,27732,0.0065317828941294466
7402,27415,0.0009810051946145973
7403,27420,0.0040097028116895935
7404,27858,0.00754238328343924
7405,27458,0.028012294259182398
7406,27464,0.004064009603210743
7407,27474,-0.0004012657870206028
7408,27476,0.0033281602459741314
7409,27492,0.006207875798642704
7410,27495,0.025334923380568558
7411,27805,0.0023047972774125707
7412,27509,0.03364495878710279
7413,27524,0.0038436730716491915
7414,27846,0.0053878998168342285
7415,27554,0.009765666867769413
7416,27557,0.003359759584499101
7417,27583,0.0051816295366901135
7418,47660,0.001256558141692356
7419,47985,0.008609779117814732
7420,47986,0.004450647875103051
7421,47994,0.008039436449592962
7422,48300,0.027945173827977843
7423,48312,0.006781742674487685
7424,57710,0.029242967539476746
7425,58348,0.030415293139749278
7426,58971,0.001639281119246484
7427,59309,8.274567943455566e-05
7428,59624,0.0038704670396034666
7429,59628,0.030135473691794378
7430,59933,0.0009441900851243305
7431,59936,-0.00041280364578304097
7432,60259,0.02537890444764137
7433,60268,0.037805242372045994
7434,60573,0.0058607138386244885
7435,60896,0.0034045928029774425
7436,56125,0.003281370157143714
7437,56762,0.027308685630211323
7438,56763,0.004853408909226018
7439,58681,0.004436553156776296
7440,59314,0.00754238328343924
7441,59321,0.006891977628001303
7442,59649,0.03396321422035593
7443,59959,0.00481431580548499
7444,60598,0.007054973254321817
7445,60603,0.03583525865091933
7446,56140,0.004560364955996059
7447,56783,0.0016325166863236493
7448,57103,0.030927214611909712
7449,57430,0.026449735220485496
7450,58066,0.007363148446997116
7451,58378,0.033675598417454204
7452,59020,0.007520374133318369
7453,59026,0.005032018207987464
7454,59971,0.0020244107146326247
7455,59981,0.011374599669765994
7456,59982,0.02897862621223475
7457,60296,0.028435027317542466
7458,60951,0.0017345414817558666
7459,56160,0.01085142916281794
7460,56478,0.009861256954645932
7461,56801,0.0020365598933666795
7462,57440,0.007514125968703494
7463,58079,0.004211312077811905
7464,58396,0.0017061552813794805
7465,37594,0.03206095515831877
7466,37913,0.033587417006013164
7467,37919,0.03456841110163315
7468,37606,0.007767709309944794
7469,37933,0.005174734954133007
7470,37321,0.004727665869777318
7471,37323,0.03444667119812468
7472,37335,0.03072900352093104
7473,37337,0.001847512251386799
7474,37346,0.007296928785335027
7475,37352,0.03334475360355292
7476,37358,-0.0007174323269833639
7477,37672,0.029811196592746156
7478,37369,0.0025464945168312725
7479,45666,0.005020309796075476
7480,45985,0.0041348088432069
7481,45986,0.007272707279287796
7482,46299,0.007124833736420788
7483,46630,0.01059892036881461
7484,46953,0.004947401111893837
7485,46958,0.004067466231756723
7486,47284,0.004685683123846392
7487,47609,0.010053427823154435
7488,47614,0.006125666369393861
7489,48269,0.012030694679080859
7490,48603,0.004685683123846392
7491,49576,0.00845864440359425
7492,50203,0.0034035330284496947
7493,50207,0.006125666369393861
7494,50216,0.005045921303030461
7495,50218,0.032066139183410905
7496,50538,0.003877513197116394
7497,45680,0.002570374456155717
7498,46320,0.000700962571524223
7499,47303,0.004160028710619486
7500,47312,0.0009327065547095867
7501,47313,0.006712037515891864
7502,47958,0.010378966391207334
7503,47967,0.032813373418453466
7504,48610,0.02695547867671044
7505,48614,0.004268533034454888
7506,48619,0.032321885720302916
7507,49263,0.004745484281049043
7508,49270,0.029515409119622825
7509,49276,0.0321037976224089
7510,49902,0.0033423853517173265
7511,49908,0.0360879996981777
7512,50224,0.0014077931100886349
7513,45689,0.0018050466307284927
7514,46341,0.004807127254516011
7515,46347,0.006573511542347371
7516,46678,0.0059859091649196
7517,46682,0.010229736313409498
7518,46997,0.008186760391512463
7519,46999,0.001160758665035143
7520,47006,0.006891977628001303
7521,47320,0.006130012431746153
7522,48404,0.001006305970481849
7523,49384,0.002522127267797564
7524,50031,0.0036848121796405034
7525,50353,0.0026785838270158508
7526,50356,0.00409034033891152
7527,50671,0.03615351408417247
7528,45813,0.028258495662528853
7529,45815,0.009606859057326602
7530,46803,0.003404471209632928
